holiday,temp,rain,snow,weather,traffic_volume,day,month,year,hours,minutes,seconds
11,280.1,0.0,0.0,6,2051,19,10,2012,23,00,00
11,280.1,0.0,0.0,2,2051,19,10,2012,23,00,00
11,280.06,0.0,0.0,6,1270,20,10,2012,00,00,00
11,280.06,0.0,0.0,1,1270,20,10,2012,00,00,00
11,280.28,0.0,0.0,2,773,20,10,2012,01,00,00
11,280.28,0.0,0.0,1,773,20,10,2012,01,00,00
11,280.38,0.0,0.0,2,589,20,10,2012,02,00,00
11,280.62,0.0,0.0,2,432,20,10,2012,03,00,00
11,280.62,0.0,0.0,5,432,20,10,2012,03,00,00
11,280.91,0.0,0.0,5,401,20,10,2012,04,00,00
11,280.91,0.0,0.0,2,401,20,10,2012,04,00,00
11,280.91,0.0,0.0,6,401,20,10,2012,04,00,00
11,280.96,0.0,0.0,6,759,20,10,2012,05,00,00
11,280.96,0.0,0.0,5,759,20,10,2012,05,00,00
11,280.96,0.0,0.0,2,759,20,10,2012,05,00,00
11,281.13,0.0,0.0,6,1313,20,10,2012,06,00,00
11,281.13,0.0,0.0,5,1313,20,10,2012,06,00,00
11,281.13,0.0,0.0,2,1313,20,10,2012,06,00,00
11,281.28,0.0,0.0,1,1824,20,10,2012,07,00,00
11,281.28,0.0,0.0,5,1824,20,10,2012,07,00,00
11,281.28,0.0,0.0,2,1824,20,10,2012,07,00,00
11,281.19,0.0,0.0,6,2787,20,10,2012,08,00,00
11,281.19,0.0,0.0,5,2787,20,10,2012,08,00,00
11,281.19,0.0,0.0,2,2787,20,10,2012,08,00,00
11,281.7,0.0,0.0,6,3713,20,10,2012,09,00,00
11,281.7,0.0,0.0,2,3713,20,10,2012,09,00,00
11,281.7,0.0,0.0,5,3713,20,10,2012,09,00,00
11,281.7,0.0,0.0,2,3713,20,10,2012,09,00,00
11,282.02,0.0,0.0,6,3815,20,10,2012,10,00,00
11,282.02,0.0,0.0,2,3815,20,10,2012,10,00,00
11,282.02,0.0,0.0,5,3815,20,10,2012,10,00,00
11,282.02,0.0,0.0,6,3815,20,10,2012,10,00,00
11,282.35,0.0,0.0,6,4339,20,10,2012,11,00,00
11,282.35,0.0,0.0,5,4339,20,10,2012,11,00,00
11,282.35,0.0,0.0,2,4339,20,10,2012,11,00,00
11,282.71,0.0,0.0,6,4613,20,10,2012,12,00,00
11,282.71,0.0,0.0,1,4613,20,10,2012,12,00,00
11,282.71,0.0,0.0,6,4613,20,10,2012,12,00,00
11,282.71,0.0,0.0,6,4613,20,10,2012,12,00,00
11,283.31,0.0,0.0,6,4507,20,10,2012,13,00,00
11,283.79,0.0,0.0,1,4452,20,10,2012,14,00,00
11,284.2,0.0,0.0,1,4636,20,10,2012,15,00,00
11,284.32,0.0,0.0,1,4810,20,10,2012,16,00,00
11,284.13,0.0,0.0,1,5125,20,10,2012,17,00,00
11,283.14,0.0,0.0,1,4337,20,10,2012,18,00,00
11,281.4,0.0,0.0,1,3644,20,10,2012,19,00,00
11,280.47,0.0,0.0,1,3107,20,10,2012,20,00,00
11,279.52,0.0,0.0,1,2929,20,10,2012,21,00,00
11,278.85,0.0,0.0,5,2865,20,10,2012,22,00,00
11,278.12,0.0,0.0,3,2340,20,10,2012,23,00,00
11,281.2053507092272,0.0,0.0,5,1372,21,10,2012,00,00,00
11,275.93,0.0,0.0,3,1928,21,10,2012,08,00,00
11,275.93,0.0,0.0,5,1928,21,10,2012,08,00,00
11,284.09,0.0,0.0,1,4695,21,10,2012,17,00,00
11,282.6,0.0,0.0,1,4335,21,10,2012,18,00,00
11,281.72,0.0,0.0,1,1583,21,10,2012,22,00,00
11,281.26,0.0,0.0,1,959,21,10,2012,23,00,00
11,281.29,0.0,0.0,1,498,22,10,2012,00,00,00
11,281.01,0.0,0.0,1,306,22,10,2012,01,00,00
11,280.57,0.0,0.0,1,259,22,10,2012,02,00,00
11,280.54,0.0,0.0,1,324,22,10,2012,03,00,00
11,279.37,0.0,0.0,5,806,22,10,2012,04,00,00
11,279.18,0.0,0.0,5,2622,22,10,2012,05,00,00
11,279.05,0.0,0.0,5,5456,22,10,2012,06,00,00
11,282.7,0.0,0.0,0,4324,22,10,2012,10,00,00
11,286.17,0.0,0.0,1,4378,22,10,2012,11,00,00
11,288.61,0.0,0.0,1,4639,22,10,2012,12,00,00
11,290.59,0.0,0.0,1,4546,22,10,2012,13,00,00
11,292.21,0.0,0.0,1,5006,22,10,2012,14,00,00
11,281.2053507092272,0.0,0.0,1,5361,22,10,2012,15,00,00
11,281.2053507092272,0.0,0.0,1,6101,22,10,2012,16,00,00
11,293.4,0.0,0.0,1,5781,22,10,2012,17,00,00
11,291.47,0.0,0.0,1,4272,22,10,2012,18,00,00
11,289.17,0.0,0.0,1,3091,22,10,2012,19,00,00
11,287.28,0.0,0.0,0,2434,22,10,2012,20,00,00
11,286.1,0.0,0.0,0,1984,22,10,2012,21,00,00
11,285.45,0.0,0.0,1,1383,22,10,2012,22,00,00
11,285.33,0.0,0.0,1,959,22,10,2012,23,00,00
11,285.07,0.0,0.0,1,511,23,10,2012,00,00,00
11,284.58,0.0,0.0,1,346,23,10,2012,01,00,00
11,283.88,0.0,0.0,1,253,23,10,2012,02,00,00
11,283.55,0.0,0.0,1,349,23,10,2012,03,00,00
11,282.85,0.0,0.0,1,807,23,10,2012,04,00,00
11,282.42,0.0,0.0,1,2669,23,10,2012,05,00,00
11,282.13,0.0,0.0,1,5210,23,10,2012,06,00,00
11,281.85,0.0,0.0,1,6083,23,10,2012,07,00,00
11,281.85,0.0,0.0,1,5790,23,10,2012,08,00,00
11,283.07,0.0,0.0,1,5484,23,10,2012,09,00,00
11,284.53,0.0,0.0,1,4407,23,10,2012,10,00,00
11,285.6,0.0,0.0,1,4725,23,10,2012,11,00,00
11,286.63,0.0,0.0,1,4826,23,10,2012,12,00,00
11,286.75,0.0,0.0,6,4945,23,10,2012,13,00,00
11,287.97,0.0,0.0,1,5065,23,10,2012,14,00,00
11,288.54,0.0,0.0,10,5618,23,10,2012,15,00,00
11,281.2053507092272,0.0,0.0,1,6094,23,10,2012,16,00,00
11,281.2053507092272,0.0,0.0,1,5844,23,10,2012,17,00,00
11,281.2053507092272,0.0,0.0,1,4649,23,10,2012,18,00,00
11,287.59,0.0,0.0,1,3180,23,10,2012,19,00,00
11,287.21,0.0,0.0,1,2963,23,10,2012,20,00,00
11,286.29,0.0,0.0,1,2450,23,10,2012,21,00,00
11,285.7,0.0,0.0,1,1613,23,10,2012,22,00,00
11,285.61,0.0,0.0,1,1021,23,10,2012,23,00,00
11,285.37,0.0,0.0,1,580,24,10,2012,00,00,00
11,285.37,0.0,0.0,5,580,24,10,2012,00,00,00
11,285.51,0.0,0.0,1,298,24,10,2012,01,00,00
11,285.6,0.0,0.0,4,261,24,10,2012,02,00,00
11,285.99,0.0,0.0,5,408,24,10,2012,03,00,00
11,285.99,0.0,0.0,4,408,24,10,2012,03,00,00
11,285.94,0.0,0.0,5,793,24,10,2012,04,00,00
11,285.94,0.0,0.0,10,793,24,10,2012,04,00,00
11,285.97,0.0,0.0,5,2643,24,10,2012,05,00,00
11,285.97,0.0,0.0,6,2643,24,10,2012,05,00,00
11,285.97,0.0,0.0,10,2643,24,10,2012,05,00,00
11,285.73,0.0,0.0,5,5593,24,10,2012,06,00,00
11,285.73,0.0,0.0,10,5593,24,10,2012,06,00,00
11,285.73,0.0,0.0,6,5593,24,10,2012,06,00,00
11,285.73,0.0,0.0,10,5593,24,10,2012,06,00,00
11,285.5,0.0,0.0,6,5722,24,10,2012,07,00,00
11,285.5,0.0,0.0,5,5722,24,10,2012,07,00,00
11,285.55,0.0,0.0,2,5607,24,10,2012,08,00,00
11,285.55,0.0,0.0,5,5607,24,10,2012,08,00,00
11,285.55,0.0,0.0,6,5607,24,10,2012,08,00,00
11,285.55,0.0,0.0,10,5607,24,10,2012,08,00,00
11,285.93,0.0,0.0,1,5492,24,10,2012,09,00,00
11,285.93,0.0,0.0,5,5492,24,10,2012,09,00,00
11,285.93,0.0,0.0,6,5492,24,10,2012,09,00,00
11,286.34,0.0,0.0,5,4542,24,10,2012,10,00,00
11,286.82,0.0,0.0,5,4720,24,10,2012,11,00,00
11,286.82,0.0,0.0,3,4720,24,10,2012,11,00,00
11,281.2053507092272,0.0,0.0,5,4982,24,10,2012,12,00,00
11,288.36,0.0,0.0,4,4982,24,10,2012,12,00,00
11,288.36,0.0,0.0,3,4982,24,10,2012,12,00,00
11,289.08,0.0,0.0,4,5032,24,10,2012,13,00,00
11,289.08,0.0,0.0,5,5032,24,10,2012,13,00,00
11,289.08,0.0,0.0,3,5032,24,10,2012,13,00,00
11,289.88,0.0,0.0,5,5212,24,10,2012,14,00,00
11,289.88,0.0,0.0,4,5212,24,10,2012,14,00,00
11,290.24,0.0,0.0,5,5661,24,10,2012,15,00,00
11,290.24,0.0,0.0,4,5661,24,10,2012,15,00,00
11,290.24,0.0,0.0,6,5661,24,10,2012,15,00,00
11,290.01,0.0,0.0,5,5812,24,10,2012,16,00,00
11,289.62,0.0,0.0,4,5855,24,10,2012,17,00,00
11,289.62,0.0,0.0,5,5855,24,10,2012,17,00,00
11,289.61,0.0,0.0,4,4416,24,10,2012,18,00,00
11,281.2053507092272,0.0,0.0,5,4416,24,10,2012,18,00,00
11,289.06,0.0,0.0,5,3118,24,10,2012,19,00,00
11,288.34,0.0,0.0,4,2877,24,10,2012,20,00,00
11,288.34,0.0,0.0,1,2877,24,10,2012,20,00,00
11,287.06,0.0,0.0,5,2498,24,10,2012,21,00,00
11,287.41,0.0,0.0,5,1701,24,10,2012,22,00,00
11,287.52,0.0,0.0,5,1028,24,10,2012,23,00,00
11,287.81,0.0,0.0,5,578,25,10,2012,00,00,00
11,287.29,0.0,0.0,5,354,25,10,2012,01,00,00
11,287.23,0.0,0.0,5,272,25,10,2012,02,00,00
11,286.44,0.0,0.0,5,370,25,10,2012,03,00,00
11,285.32,0.0,0.0,5,809,25,10,2012,04,00,00
11,285.32,0.0,0.0,3,809,25,10,2012,04,00,00
11,285.43,0.0,0.0,5,2641,25,10,2012,05,00,00
11,285.53,0.0,0.0,5,4957,25,10,2012,06,00,00
11,285.2,0.0,0.0,5,6036,25,10,2012,07,00,00
11,285.2,0.0,0.0,3,6036,25,10,2012,07,00,00
11,285.02,0.0,0.0,5,5309,25,10,2012,08,00,00
11,286.43,0.0,0.0,1,4438,25,10,2012,10,00,00
11,281.2053507092272,0.0,0.0,5,4723,25,10,2012,11,00,00
11,287.6,0.0,0.0,5,4879,25,10,2012,12,00,00
11,287.29,0.0,0.0,1,5062,25,10,2012,13,00,00
11,286.41,0.0,0.0,6,5450,25,10,2012,14,00,00
11,286.41,0.0,0.0,5,5450,25,10,2012,14,00,00
11,286.41,0.0,0.0,2,5450,25,10,2012,14,00,00
11,286.41,0.0,0.0,2,5450,25,10,2012,14,00,00
11,285.8,0.0,0.0,2,5888,25,10,2012,15,00,00
11,285.8,0.0,0.0,5,5888,25,10,2012,15,00,00
11,285.8,0.0,0.0,6,5888,25,10,2012,15,00,00
11,285.8,0.0,0.0,2,5888,25,10,2012,15,00,00
11,285.8,0.0,0.0,6,5888,25,10,2012,15,00,00
11,285.29,0.0,0.0,6,6473,25,10,2012,16,00,00
11,285.29,0.0,0.0,5,6473,25,10,2012,16,00,00
11,285.29,0.0,0.0,2,6473,25,10,2012,16,00,00
11,284.77,0.0,0.0,6,6488,25,10,2012,17,00,00
11,284.77,0.0,0.0,5,6488,25,10,2012,17,00,00
11,284.77,0.0,0.0,6,6488,25,10,2012,17,00,00
11,281.2053507092272,0.0,0.0,2,5351,25,10,2012,18,00,00
11,284.29,0.0,0.0,5,5351,25,10,2012,18,00,00
11,284.29,0.0,0.0,1,5351,25,10,2012,18,00,00
11,284.29,0.0,0.0,6,5351,25,10,2012,18,00,00
11,283.79,0.0,0.0,2,3500,25,10,2012,19,00,00
11,283.79,0.0,0.0,5,3500,25,10,2012,19,00,00
11,283.79,0.0,0.0,6,3500,25,10,2012,19,00,00
11,283.44,0.0,0.0,6,2856,25,10,2012,20,00,00
11,283.44,0.0,0.0,5,2856,25,10,2012,20,00,00
11,283.44,0.0,0.0,2,2856,25,10,2012,20,00,00
11,283.22,0.0,0.0,6,2587,25,10,2012,21,00,00
11,283.22,0.0,0.0,5,2587,25,10,2012,21,00,00
11,283.22,0.0,0.0,2,2587,25,10,2012,21,00,00
11,282.82,0.0,0.0,1,1979,25,10,2012,22,00,00
11,282.13,0.0,0.0,1,1284,25,10,2012,23,00,00
11,281.05,0.0,0.0,6,665,26,10,2012,00,00,00
11,281.05,0.0,0.0,6,665,26,10,2012,00,00,00
11,281.05,0.0,0.0,2,665,26,10,2012,00,00,00
11,280.44,0.0,0.0,2,432,26,10,2012,01,00,00
11,280.44,0.0,0.0,6,432,26,10,2012,01,00,00
11,280.07,0.0,0.0,1,326,26,10,2012,02,00,00
11,280.07,0.0,0.0,5,326,26,10,2012,02,00,00
11,280.07,0.0,0.0,2,326,26,10,2012,02,00,00
11,279.54,0.0,0.0,6,380,26,10,2012,03,00,00
11,279.54,0.0,0.0,5,380,26,10,2012,03,00,00
11,279.54,0.0,0.0,2,380,26,10,2012,03,00,00
11,279.54,0.0,0.0,2,380,26,10,2012,03,00,00
11,278.93,0.0,0.0,6,705,26,10,2012,04,00,00
11,278.93,0.0,0.0,5,705,26,10,2012,04,00,00
11,278.93,0.0,0.0,6,705,26,10,2012,04,00,00
11,278.93,0.0,0.0,2,705,26,10,2012,04,00,00
11,278.93,0.0,0.0,2,705,26,10,2012,04,00,00
11,278.27,0.0,0.0,6,2430,26,10,2012,05,00,00
11,278.27,0.0,0.0,5,2430,26,10,2012,05,00,00
11,278.27,0.0,0.0,6,2430,26,10,2012,05,00,00
11,278.27,0.0,0.0,10,2430,26,10,2012,05,00,00
11,278.07,0.0,0.0,6,5426,26,10,2012,06,00,00
11,278.07,0.0,0.0,5,5426,26,10,2012,06,00,00
11,278.07,0.0,0.0,1,5426,26,10,2012,06,00,00
11,277.53,0.0,0.0,6,6499,26,10,2012,07,00,00
11,277.53,0.0,0.0,6,6499,26,10,2012,07,00,00
11,276.23,0.0,0.0,6,5856,26,10,2012,08,00,00
11,276.23,0.0,0.0,5,5856,26,10,2012,08,00,00
11,276.23,0.0,0.0,6,5856,26,10,2012,08,00,00
11,275.66,0.0,0.0,6,5234,26,10,2012,09,00,00
11,275.66,0.0,0.0,5,5234,26,10,2012,09,00,00
11,275.66,0.0,0.0,8,5234,26,10,2012,09,00,00
11,275.02,0.0,0.0,6,4695,26,10,2012,10,00,00
11,275.02,0.0,0.0,5,4695,26,10,2012,10,00,00
11,275.02,0.0,0.0,6,4695,26,10,2012,10,00,00
11,275.02,0.0,0.0,8,4695,26,10,2012,10,00,00
11,275.03,0.0,0.0,6,5341,26,10,2012,11,00,00
11,275.03,0.0,0.0,8,5341,26,10,2012,11,00,00
11,275.03,0.0,0.0,5,5341,26,10,2012,11,00,00
11,275.03,0.0,0.0,6,5341,26,10,2012,11,00,00
11,274.5,0.0,0.0,5,5943,26,10,2012,12,00,00
11,274.5,0.0,0.0,1,5943,26,10,2012,12,00,00
11,275.01,0.0,0.0,8,5874,26,10,2012,13,00,00
11,275.38,0.0,0.0,8,5879,26,10,2012,14,00,00
11,275.38,0.0,0.0,5,5879,26,10,2012,14,00,00
11,275.85,0.0,0.0,8,6060,26,10,2012,15,00,00
11,276.56,0.0,0.0,1,6348,26,10,2012,16,00,00
11,276.7,0.0,0.0,1,5955,26,10,2012,17,00,00
11,276.71,0.0,0.0,1,5341,26,10,2012,18,00,00
11,276.43,0.0,0.0,1,4144,26,10,2012,19,00,00
11,276.23,0.0,0.0,1,3249,26,10,2012,20,00,00
11,275.99,0.0,0.0,1,3017,26,10,2012,21,00,00
11,276.28,0.0,0.0,1,2765,26,10,2012,22,00,00
11,276.28,0.0,0.0,1,1894,26,10,2012,23,00,00
11,276.01,0.0,0.0,1,1159,27,10,2012,00,00,00
11,275.36,0.0,0.0,1,822,27,10,2012,01,00,00
11,274.93,0.0,0.0,1,641,27,10,2012,02,00,00
11,281.2053507092272,0.0,0.0,1,411,27,10,2012,03,00,00
11,274.01,0.0,0.0,0,468,27,10,2012,04,00,00
11,273.71,0.0,0.0,0,723,27,10,2012,05,00,00
11,273.43,0.0,0.0,0,1415,27,10,2012,06,00,00
11,273.65,0.0,0.0,1,2191,27,10,2012,07,00,00
11,274.58,0.0,0.0,1,3185,27,10,2012,08,00,00
11,275.39,0.0,0.0,1,4076,27,10,2012,09,00,00
11,275.44,0.0,0.0,0,4522,27,10,2012,10,00,00
11,276.11,0.0,0.0,1,6012,27,10,2012,11,00,00
11,276.48,0.0,0.0,1,5975,27,10,2012,12,00,00
11,276.5,0.0,0.0,1,5307,27,10,2012,13,00,00
11,276.56,0.0,0.0,1,4678,27,10,2012,14,00,00
11,276.61,0.0,0.0,1,4405,27,10,2012,15,00,00
11,276.9,0.0,0.0,1,4403,27,10,2012,16,00,00
11,276.61,0.0,0.0,1,4311,27,10,2012,17,00,00
11,276.34,0.0,0.0,1,4198,27,10,2012,18,00,00
11,275.96,0.0,0.0,1,3475,27,10,2012,19,00,00
11,275.6,0.0,0.0,1,3078,27,10,2012,20,00,00
11,274.86,0.0,0.0,1,2931,27,10,2012,21,00,00
11,274.05,0.0,0.0,1,2941,27,10,2012,22,00,00
11,273.62,0.0,0.0,1,2240,27,10,2012,23,00,00
11,273.52,0.0,0.0,1,1564,28,10,2012,00,00,00
11,273.54,0.0,0.0,1,795,28,10,2012,01,00,00
11,273.63,0.0,0.0,1,447,28,10,2012,02,00,00
11,273.63,0.0,0.0,1,443,28,10,2012,03,00,00
11,273.22,0.0,0.0,1,330,28,10,2012,04,00,00
11,272.75,0.0,0.0,1,453,28,10,2012,05,00,00
11,281.2053507092272,0.0,0.0,1,755,28,10,2012,06,00,00
11,271.06,0.0,0.0,1,953,28,10,2012,07,00,00
11,270.68,0.0,0.0,1,1650,28,10,2012,08,00,00
11,272.6,0.0,0.0,0,2442,28,10,2012,09,00,00
11,274.06,0.0,0.0,0,3230,28,10,2012,10,00,00
11,275.81,0.0,0.0,0,3575,28,10,2012,11,00,00
11,277.54,0.0,0.0,1,4139,28,10,2012,12,00,00
11,278.54,0.0,0.0,1,3892,28,10,2012,13,00,00
11,278.97,0.0,0.0,1,3989,28,10,2012,14,00,00
11,278.91,0.0,0.0,1,4294,28,10,2012,15,00,00
11,278.81,0.0,0.0,1,4521,28,10,2012,16,00,00
11,278.27,0.0,0.0,1,4280,28,10,2012,17,00,00
11,276.67,0.0,0.0,1,3945,28,10,2012,18,00,00
11,275.86,0.0,0.0,1,3169,28,10,2012,19,00,00
11,274.29,0.0,0.0,1,2772,28,10,2012,20,00,00
11,273.37,0.0,0.0,1,2213,28,10,2012,21,00,00
11,272.77,0.0,0.0,1,1570,28,10,2012,22,00,00
11,272.01,0.0,0.0,1,1065,28,10,2012,23,00,00
11,271.78,0.0,0.0,1,530,29,10,2012,00,00,00
11,271.41,0.0,0.0,4,331,29,10,2012,01,00,00
11,271.46,0.0,0.0,5,270,29,10,2012,02,00,00
11,271.76,0.0,0.0,1,316,29,10,2012,03,00,00
11,272.24,0.0,0.0,1,799,29,10,2012,04,00,00
11,281.2053507092272,0.0,0.0,1,2513,29,10,2012,05,00,00
11,271.53,0.0,0.0,1,5503,29,10,2012,06,00,00
11,271.46,0.0,0.0,1,6642,29,10,2012,07,00,00
11,271.7,0.0,0.0,1,6195,29,10,2012,08,00,00
11,273.26,0.0,0.0,1,5246,29,10,2012,09,00,00
11,274.9,0.0,0.0,1,4460,29,10,2012,10,00,00
11,276.33,0.0,0.0,1,4580,29,10,2012,11,00,00
11,277.58,0.0,0.0,8,4771,29,10,2012,12,00,00
11,278.5,0.0,0.0,1,4836,29,10,2012,13,00,00
11,279.3,0.0,0.0,1,5138,29,10,2012,14,00,00
11,279.89,0.0,0.0,1,5606,29,10,2012,15,00,00
11,280.11,0.0,0.0,1,6120,29,10,2012,16,00,00
11,279.82,0.0,0.0,1,5985,29,10,2012,17,00,00
11,278.69,0.0,0.0,1,4418,29,10,2012,18,00,00
11,277.75,0.0,0.0,1,3089,29,10,2012,19,00,00
11,281.2053507092272,0.0,0.0,1,2636,29,10,2012,20,00,00
11,276.61,0.0,0.0,1,2117,29,10,2012,21,00,00
11,276.06,0.0,0.0,1,1437,29,10,2012,22,00,00
11,275.22,0.0,0.0,1,920,29,10,2012,23,00,00
11,274.75,0.0,0.0,1,600,30,10,2012,00,00,00
11,274.24,0.0,0.0,1,393,30,10,2012,01,00,00
11,273.47,0.0,0.0,1,298,30,10,2012,02,00,00
11,273.5,0.0,0.0,0,352,30,10,2012,03,00,00
11,273.15,0.0,0.0,1,762,30,10,2012,04,00,00
11,273.0,0.0,0.0,1,2519,30,10,2012,05,00,00
11,272.69,0.0,0.0,1,5478,30,10,2012,06,00,00
11,273.08,0.0,0.0,1,6728,30,10,2012,07,00,00
11,273.91,0.0,0.0,1,5972,30,10,2012,08,00,00
11,274.82,0.0,0.0,1,5280,30,10,2012,09,00,00
11,276.16,0.0,0.0,1,4626,30,10,2012,10,00,00
11,277.69,0.0,0.0,1,4947,30,10,2012,11,00,00
11,278.47,0.0,0.0,1,5125,30,10,2012,12,00,00
11,279.12,0.0,0.0,1,5130,30,10,2012,13,00,00
11,279.28,0.0,0.0,1,5394,30,10,2012,14,00,00
11,280.19,0.0,0.0,1,5837,30,10,2012,15,00,00
11,280.5,0.0,0.0,1,6222,30,10,2012,16,00,00
11,281.2053507092272,0.0,0.0,1,5992,30,10,2012,17,00,00
11,279.58,0.0,0.0,1,4578,30,10,2012,18,00,00
11,278.78,0.0,0.0,1,3246,30,10,2012,19,00,00
11,278.5,0.0,0.0,1,2834,30,10,2012,20,00,00
11,276.93,0.0,0.0,1,2578,30,10,2012,21,00,00
11,276.03,0.0,0.0,1,1979,30,10,2012,22,00,00
11,275.01,0.0,0.0,1,1326,30,10,2012,23,00,00
11,273.87,0.0,0.0,1,541,31,10,2012,00,00,00
11,272.99,0.0,0.0,0,346,31,10,2012,01,00,00
11,272.41,0.0,0.0,1,265,31,10,2012,02,00,00
11,272.31,0.0,0.0,0,338,31,10,2012,03,00,00
11,272.39,0.0,0.0,0,765,31,10,2012,04,00,00
11,271.73,0.0,0.0,0,2611,31,10,2012,05,00,00
11,271.54,0.0,0.0,0,5577,31,10,2012,06,00,00
11,271.12,0.0,0.0,0,6908,31,10,2012,07,00,00
11,271.17,0.0,0.0,1,6079,31,10,2012,08,00,00
11,273.11,0.0,0.0,1,5309,31,10,2012,09,00,00
11,276.01,0.0,0.0,1,4567,31,10,2012,10,00,00
11,281.2053507092272,0.0,0.0,1,4804,31,10,2012,11,00,00
11,279.84,0.0,0.33427783079540263,1,5041,31,10,2012,12,00,00
11,280.68,0.0,0.0,1,5051,31,10,2012,13,00,00
11,281.22,0.0,0.0,1,5274,31,10,2012,14,00,00
11,281.8,0.0,0.0,1,5936,31,10,2012,15,00,00
11,282.2,0.0,0.0,1,6128,31,10,2012,16,00,00
11,281.48,0.0,0.0,1,5821,31,10,2012,17,00,00
11,280.0,0.0,0.0,1,4040,31,10,2012,18,00,00
11,278.48,0.0,0.0,1,2711,31,10,2012,19,00,00
11,276.86,0.0,0.0,1,2690,31,10,2012,20,00,00
11,275.45,0.0,0.0,0,2539,31,10,2012,21,00,00
11,274.05,0.0,0.0,0,1925,31,10,2012,22,00,00
11,272.75,0.0,0.0,0,1471,31,10,2012,23,00,00
11,271.73,0.0,0.0,0,716,01,11,2012,00,00,00
11,270.91,0.0,0.0,0,453,01,11,2012,01,00,00
11,270.15,0.0,0.0,0,324,01,11,2012,02,00,00
11,269.68,0.0,0.0,0,390,01,11,2012,03,00,00
11,269.44,0.0,0.0,0,775,01,11,2012,04,00,00
11,281.2053507092272,0.0,0.0,0,2572,01,11,2012,05,00,00
11,268.61,0.0,0.0,0,5595,01,11,2012,06,00,00
11,268.74,0.0,0.0,0,6852,01,11,2012,07,00,00
11,268.45,0.0,0.0,1,5892,01,11,2012,08,00,00
11,270.9,0.0,0.0,0,5327,01,11,2012,09,00,00
11,273.45,0.0,0.0,0,4756,01,11,2012,10,00,00
11,275.9,0.0,0.0,1,5073,01,11,2012,11,00,00
11,278.7,0.0,0.0,1,5286,01,11,2012,12,00,00
11,280.25,0.0,0.0,1,5189,01,11,2012,13,00,00
11,281.67,0.0,0.0,0,5495,01,11,2012,14,00,00
11,283.03,0.0,0.0,0,5713,01,11,2012,15,00,00
11,283.13,0.0,0.0,0,6317,01,11,2012,16,00,00
11,283.04,0.0,0.33427783079540263,1,6306,01,11,2012,17,00,00
11,281.3,0.0,0.0,1,4867,01,11,2012,18,00,00
11,279.84,0.0,0.0,1,3501,01,11,2012,19,00,00
11,281.2053507092272,0.0,0.0,1,3110,01,11,2012,20,00,00
11,278.51,0.0,0.0,1,2727,01,11,2012,21,00,00
11,279.26,0.0,0.0,1,1825,01,11,2012,22,00,00
11,279.21,0.0,0.0,1,1222,01,11,2012,23,00,00
11,278.85,0.0,0.0,1,611,02,11,2012,00,00,00
11,277.59,0.0,0.0,4,441,02,11,2012,01,00,00
11,277.01,0.0,0.0,1,331,02,11,2012,02,00,00
11,277.15,0.0,0.0,1,365,02,11,2012,03,00,00
11,277.9,0.0,0.0,1,708,02,11,2012,04,00,00
11,278.31,0.0,0.0,1,2379,02,11,2012,05,00,00
11,278.63,0.0,0.0,1,5236,02,11,2012,06,00,00
11,278.22,0.0,0.0,1,6509,02,11,2012,07,00,00
11,277.58,0.0,0.0,1,5723,02,11,2012,08,00,00
11,278.02,0.0,0.0,1,5239,02,11,2012,09,00,00
11,278.37,0.0,0.0,1,4723,02,11,2012,10,00,00
11,278.78,0.0,0.0,1,5330,02,11,2012,11,00,00
11,278.78,0.0,0.0,1,5403,02,11,2012,12,00,00
11,279.59,0.0,0.0,1,5446,02,11,2012,13,00,00
11,281.2053507092272,0.0,0.0,0,5669,02,11,2012,14,00,00
11,280.0,0.0,0.0,1,6093,02,11,2012,15,00,00
11,279.76,0.0,0.0,1,6323,02,11,2012,16,00,00
11,278.9,0.0,0.0,1,5856,02,11,2012,17,00,00
11,277.06,0.0,0.0,1,4987,02,11,2012,18,00,00
11,275.29,0.0,0.0,1,3681,02,11,2012,19,00,00
11,274.98,0.0,0.0,1,2902,02,11,2012,20,00,00
11,273.31,0.0,0.0,1,2929,02,11,2012,21,00,00
11,272.77,0.0,0.0,0,2728,02,11,2012,22,00,00
11,272.06,0.0,0.0,0,1693,02,11,2012,23,00,00
11,272.01,0.0,0.0,1,1166,03,11,2012,00,00,00
11,271.8,0.0,0.0,1,724,03,11,2012,01,00,00
11,271.3,0.0,0.0,1,568,03,11,2012,02,00,00
11,270.41,0.0,0.33427783079540263,1,343,03,11,2012,03,00,00
11,269.9,0.0,0.0,1,383,03,11,2012,04,00,00
11,281.2053507092272,0.0,0.0,0,703,03,11,2012,05,00,00
11,269.39,0.0,0.0,1,1229,03,11,2012,06,00,00
11,269.24,0.0,0.0,1,2057,03,11,2012,07,00,00
11,268.99,0.0,0.0,1,3246,03,11,2012,08,00,00
11,271.47,0.0,0.0,1,4390,03,11,2012,09,00,00
11,272.85,0.0,0.0,1,4573,03,11,2012,10,00,00
11,273.93,0.0,0.0,1,4269,03,11,2012,11,00,00
11,274.85,0.0,0.0,1,4833,03,11,2012,12,00,00
11,281.2053507092272,0.0,0.0,1,4442,03,11,2012,13,00,00
11,275.73,0.0,0.0,1,4397,03,11,2012,14,00,00
11,275.9,0.0,0.0,1,4314,03,11,2012,15,00,00
11,276.29,0.0,0.0,1,4413,03,11,2012,16,00,00
11,276.41,0.0,0.0,1,4125,03,11,2012,17,00,00
